Reading_ID,Meter_ID,TS,Pressure,Flow,Energy,Unit,Customer_ID,"Latitude,Longitude",Leak_Flag,Maintenance_Flag,Notes_Comments,Base_Temp_C,Base_Pressure_kPa,Cal_Coefficient,Cal_Version
R12576,MET114,2024-10-03,6.79,3858,14.36,sm^3/h,C722," 12.9349 , 80.3762 ",nO,MAINT,Odorant alarm triggered. Cleared.,25.0,103.0,1.0,v1.1
R12577,MET--115,2024-07-14 20:00,4.18,,3.8,SCM/H,C851,"12.9227,80.3327",n,,Read manually. Meter OK.,20.3,101.325,1.002,v1.0
R12578,Met-109,2024-05-12 16:00,3.08,279,0.99,Sm3/h,C888,"13.0904,80.0798",False,,Read manually. Meter OK.,24.8,101.325,1.0,v1.0
R12579,MET-102,2024-04-06 07:00,4.25,2237,,S m^3/h,C728,"13.2303,80.1585",Yes,,Customer C883 complained about billing.,16.3,101.325,1.0,v1.0
R12580,Met-107,2025-02-18 10:00,5.35,1665,6.15,Sm3/h,C757,"12.8732,80.1064",FALSE,,Customer C797 complained about billing.,23.4,100.0,1.0,v1.0
R12581,MET-111,04/12/2024 20:00,-4.5,751,3.0,Sm^3/h,C873,"12.8582,80.3589",no,MAINT,Reverse flow detected briefly.,15.6,103.0,1.0,v1.1
R12582,MET-116,2024-04-23 05:00,6.61,1133,4.53,Scmh,C808,"12.92,80.34",false,,Odorant alarm triggered. Cleared.,23.3,102.5,0.998,v1.0
R12583,MET-116,10/08/2024 15:00,5.94,358,1.25,scmh,C808,"12.9234,80.3416",No,,Odorant alarm triggered. Cleared.,23.5,101.325,1.0,v1.0
R12584,met-153,2024-02-15 08:00,2.8,2542,9.37,S m^3/h,C854,"13.2258,80.4219",FALSE,,High consumption flagged for audit.,22.7,101.0,1.0,v1.1
R12585,met-130,2026/03/10 24:05,6.01,232,0.85,Sm3/h,C839,"12.8686,80.2389",false,,Customer called at +91-9856286-56286,21.0,103.0,0.995,v1.0
R12586,MET-154,2026-02-18 23:00,4.44,1333,5.15,S m^3/h,C767,13.2079,FALSE,MAINT,,23.3,103.0,1.0,v1.1
R12587,MET-111,2024-04-28 10:00,3.61,,1.22,SCMH,C873,"12.8582,80.3589",true,,Email: user251@citygas.com flagged issue,17.7,100.0,1.0,v1.0
R12588,met-124,2024-02-06 20:00,6.66,1527,5.89,scm/h,C706,"12.9965,80.0754",n,,Customer C713 complained about billing.,25.1,101.325,1.0,v1.0
R12589,MET149,2024-04-06 09:00,3.2,2826,10.69,Sm3/h,C797 ,"80.1415,13.0687",True,,Customer C807 complained about billing.,23.9,102.5,1.0,v1.1
R12590,MET-107,2025-01-29 01:00,3.16,,5.33,sm^3/h,C757,"12.8732,80.1064",false,,Email: user517@citygas.com flagged issue,17.1,101.0,1.0,v1.0
R12591, MET-126 ,2025-06-12 08:00,6.87,133,0.53,SCM/H,C750,"13.1641,80.1801",no,SHUTDOWN,Odorant alarm triggered. Cleared.,21.7,101.325,1.0,v1.0
R12592, MET-151 ,2024-11-02 04:00,4.72,1540,5.76,SCMH,C791,"13.2378,80.1659",0,,Calibration check passed.,21.7,101.325,1.002,v1.1
R12593,MET141,2025-07-16 19:00,5.97,918,3.27,sm^3/h,C787,"12.8988,80.0626",NO,,Customer called at +91-9817529-17529,25.8,100.0,0.99,v1.0
R12594,MET-155,01/26/2025 06:00,5.46,1084,3.82,scmh,C711,"13.0892,80.3034",N,,Customer C808 complained about billing.,14.8,101.325,1.0,v1.0
R12595,MET--128,2025/10/06 17:00,6.25,434,1.55,SCM/H,C866,"13.0557,80.305",false,,Pressure drop observed at peak hours.,26.0,101.0,1.005,v1.0
R12596,MET -113,01-01-2026 02:00,,1348,4.75,Sm3/h,C839,"13.183,80.0522",False,,Reverse flow detected briefly.,26.0,101.325,1.002,v1.0
R12597, MET-108 ,27-07-2025 21:00,6.76,1587,6.37,Scmh,c735,"13.1965,80.3709",NO,,Customer C750 complained about billing.,24.4,101.325,1.005,v1.0
R12598,MET -135,2025-03-27 23:00,6.75,2874,10.23,Scmh,C771,"13.2363,80.3584",0,SHUTDOWN,Read manually. Meter OK.,20.0,103.0,0.99,v1.0
R12599,met-115,2026-01-22 17:00,4.09,2520000,10.02,scmh,C851,"12.9227,80.3327",N,SHUTDOWN,Read manually. Meter OK.,20.5,102.5,1.0,v1.1
R12600,MET--149,2025-07-10 06:00,2.56,4606,17.3,Scmh,C797,"13.0687,80.1415",nO,SHUTDOWN,Pressure drop observed at peak hours.,20.1,100.0,1.0,v1.0
R12601,MET-110,2025-05-26 12:00,62.2,164,0.59,SCMH,C726,"13.1332,80.4448",n,,Customer C754 complained about billing.,25.7,99.5,1.0,v1.1
R12602,met-117,2025-11-21 17:00,5.23,1483,5.86,m3/h,C708,"12.9717,80.3585",nO,SHUTDOWN,Customer called at +91-9830907-30907,16.0,101.325,1.0,v1.1
R12603, MET-136 ,2024-09-13 17:00,6.85,227,0.88,S m^3/h,C701,"13.1734,80.2475",yes,,,15.3,101.325,1.01,v1.0
R12604,MET-119,2024-11-08 06:00,2.74,653,2.5,Sm^3/h,CID-723,"13.0228,80.1934",FALSE,,Maintenance done by technician ID T471.,19.3,99.5,1.01,v1.0
R12605,Met-123,2025/06/28 16:00,5.03,207,0.82,scmh,C854,"12.9669,80.1824",nO,,Contact: +91-7023171-23171 for followup,21.4,101.325,1.0,v1.1
R12606,Met-105,2025-10-05 01:00,6.7,372,1.43,scmh,C770,"12.9124,80.1624",No,,High consumption flagged for audit.,25.5,102.5,1.0,v1.1
R12607,MET-147,2024-07-01 17:00,6.75,2082,7.48,SCMH,CID-726,"12.9747,80.2142",nO,,Customer C842 complained about billing.,19.6,101.325,1.01,v1.2
R12608,MET-124,2025-06-18 14:00,3.91,1241,4.92,scmh,C706,"12.9965,80.0754",0,,Contact: +91-7089141-89141 for followup,23.0,101.0,1.0,v1.1
R12609,MET-118,2024-05-25 04:00,6.21,1581,5.9,m3/h,C707,"13.0599,80.0796",False,,Maintenance done by technician ID T639.,14.8,101.0,1.0,v1.0
R12610,met-137,2025-10-02 02:00,5.39,1134,4.0,SCM/H,C894,"12.9718,80.2591",No,,Read manually. Meter OK.,24.0,101.325,1.01,v1.1
R12611,MET-126,2025-01-22 20:00,6,4140,14.89,sm^3/h,CID-750,"13.1641,80.1801",nO,,Night flow anomaly recorded.,22.7,102.5,1.0,v1.0
R12612,MET-106,2025-10-20 13:00,4.1,514,1.86,Sm^3/h,C762,"12.9124,80.2671",No,,Read manually. Meter OK.,25.9,101.325,1.01,v1.1
R12613,MET-114,2025-01-21 14:00,6.19,528,1.96,SCM/H,C722,12.9349,N,,Customer called at +91-9895382-95382,24.9,101.325,1.0,v1.0
R12614,MET-150,09/13/2025 03:00,6.05,2115,8.15,S m^3/h,C724,"12.9239,80.0808",no,,Pressure drop observed at peak hours.,20.6,100.0,1.0,v1.0
R12607,MET-120,2024-09-21 03:00,4.39,2098,8.36,SCM/H,C755,"12.9665,80.0963",N,,Customer C825 complained about billing.,18.7,101.325,1.01,v1.1
R12615,MET-147,2025-10-01 21:00,6.13,110,0.39,SCM/H,C726,"12.9747,80.2142",n,,Read manually. Meter OK.,22.8,101.325,1.01,v1.0
R12616,MET144,2024-05-26 18:00,4.08,,0.2,sm^3/h,C755,"13.2137,80.2534",false,,Read manually. Meter OK.,24.2,101.325,1.0,v1.0
R12617,MET-126,2026/03/10 24:05,6.38,2799,10.67,S m^3/h,C750,"13.1641,80.1801",NO,MAINT,Customer called at +91-9897553-97553,25.1,101.0,1.0,v1.1
R12618,Met-120,2024-06-06T11:00:00Z,3.84,605,2.31,sm^3/h,C755,12.9665,N,MAINT,Customer called at +91-9898342-98342,20.0,101.325,1.0,v1.1
R12619,MET-160,2025-11-13 02:00,2.62,928,3.44,SCMH,C796,"12.9801,80.2657",N,SHUTDOWN,Email: user224@citygas.com flagged issue,15.6,101.325,1.0,v1.0
R12620,MET-131,2024-05-28 09:00,3.16,133,0.48,Sm^3/h,C807,"13.093,80.0978",n,,"Leak near coords 12.8526,80.1431. Reported.",20.5,101.325,0.998,v1.0
R12621,MET135,2024-05-18 22:00,6.24,1778,6.95,scmh,C771,"13.2363,80.3584",NO,,Calibration check passed.,14.8,102.5,0.99,v1.1
R12622,MET-102,05/11/2025 07:00,2.61,2388,9.49,SCM/H,c728,"13.2303,80.1585",nO,SHUTDOWN,Read manually. Meter OK.,19.5,101.0,1.0,v1.0
R12623,MET-149,2026-02-01 13:00,3.15,3686,13.44,sm^3/h,C797,"13.0687,80.1415",FALSE,,Read manually. Meter OK.,23.0,101.325,1.0,v1.0
R12624,MET--155,2025-06-10 08:00,2.9,,4.73,S m^3/h,C711,"13.0892,80.3034",NO,,Inspection done. No issues.,14.1,101.325,1.0,v1.1
R12625,MET-103,2024-09-22 07:00,3.11,469,,m3/h,C706,"13.1428,80.3815",n,,Reverse flow detected briefly.,18.5,101.0,1.0,v1.0
R12620,MET-140,02-11-2024 08:00,6.3,4434,15.96,Sm^3/h,C808,"13.0261,80.0932",nO,,Contact: +91-7086969-86969 for followup,23.9,101.325,1.01,v1.2
R12626,MET -118,2024-06-25 06:00,6.01,185,0.65,SCM/H,C707,"13.0599,80.0796",nO,,Contact: +91-7020929-20929 for followup,24.1,100.0,1.0,v1.0
R12627,MET-160,2024-09-10 12:00,3.34,270,0.96,S m^3/h,C796,"12.9801,80.2657",False,MAINT,Maintenance done by technician ID T219.,23.7,102.5,1.0,v1.0
R12628,MET-139,2026/03/10 24:05,3.22,591,2.24,Sm^3/h,C878,"13.1237,80.0602",0,,"Leak near coords 13.2216,80.3093. Reported.",17.8,100.0,1.0,v1.0
R12629,MET-112 ,2024-06-23 16:00,3.1,4890,18.31,m3/h,C889," 13.238 , 80.1295 ",0,MAINT,High consumption flagged for audit.,18.2,101.325,0.99,v1.2
R12630,met-115,2024-08-29 00:00,6.12,518,2.0,Scmh,C851,"12.9227,80.3327",False,,Customer called at +91-9847362-47362,17.6,99.5,1.01,v1.1
R12631,MET-129,2025-12-01 20:00,2.51,2075,8.24,scmh,C879,"13.087,80.4049",no,,Read manually. Meter OK.,20.3,101.325,1.0,v1.0
R12632,met-123,2026/03/10 24:05,2.77,507,1.88,S m^3/h,C854,"12.9669,80.1824",False,,Read manually. Meter OK.,19.0,101.325,1.0,v1.0
R12633,MET-117,2025/08/10 17:00,5.86,2570,9.69,scm/h,C708,12.9717,No,,Night flow anomaly recorded.,20.9,102.5,1.0,v1.0
R12634,met-128,2024-04-07T09:00:00Z,4.22,,0.88,SCMH,CID-866,"13.0557,80.305",NO,,Reverse flow detected briefly.,23.7,102.5,1.0,v1.0
R12635,MET-101,2026-01-20 09:00,3.43,432,1.51,Sm3/h,C863,"12.9998,80.2055",nO,,High consumption flagged for audit.,24.8,102.5,1.002,v1.0
R12636,met-152,2024-12-04 11:00,-6.95,1437,5.06,Scmh,C788,"13.1601,80.1145",nO,,Customer C750 complained about billing.,24.5,101.325,1.005,v1.0
R12637,MET-134,2025-09-06 23:00,6.68,646,,S m^3/h,c850,"13.2296,80.2745",N,,,22.4,101.325,1.0,v1.0
R12638,MET-131,2025-09-18 13:00,5.27,626,2.23,S m^3/h,C807,"24.7544,80.0978",FALSE,,Email: user142@citygas.com flagged issue,17.5,103.0,1.005,v1.1
R12639,MET-121,2025-02-25 00:00,6.77,512,1.82,Sm3/h,C759,"13.0947,80.3952",0,,Read manually. Meter OK.,18.8,101.325,0.998,v1.1
R12640,MET-114,2024-12-21 06:00,,1485,5.47,Sm^3/h,C722,"12.9349,80.3762",n,,Read manually. Meter OK.,15.1,101.325,1.01,v1.1
R12641,MET-158,2025-12-15 10:00,5.49,610,2.3,SCM/H,C837,"12.9284,80.1246",False,,Maintenance done by technician ID T757.,25.0,103.0,1.002,v1.0
R12642,MET-129,2024-07-02 22:00,6.21,1437,5.2,Scmh,C879,13.087,FALSE,,Night flow anomaly recorded.,18.0,101.325,1.01,v1.0
R12643,MET118,2025-10-05 20:00,4.86,2984,10.58,Sm3/h,C707,"13.0599,80.0796",No,,Night flow anomaly recorded.,21.5,101.325,1.0,v1.0
R12644,met-113,2024-05-02 21:00,4.39,2886,10.2,Sm3/h,C839,"13.183,80.0522",False,,Calibration check passed.,21.4,103.0,1.0,v1.0
R12645,MET-139,2025/05/29 08:00,3.8,1229,4.85,Sm3/h,C878,"13.1237,80.0602",N,,Customer C751 complained about billing.,15.2,99.5,1.002,v1.0
R12646, MET-156 ,2025-02-04 13:00,3.24,705,2.52,sm^3/h,C886,"13.2187,80.3986",FALSE,,Customer called at +91-9811938-11938,20.1,101.325,1.0,v1.0
R12647,MET-102,2025-12-23 07:00,4.66,838,3.07,m3/h,C728,"13.2303,80.1585",n,SHUTDOWN,Customer C845 complained about billing.,20.4,103.0,1.0,v1.0
R12648,MET--108,2024-11-17T20:00:00Z,3.36,333,1.32,m3/h,C735,"13.1965,80.3709",nO,,Read manually. Meter OK.,21.5,102.5,1.005,v1.0
R12649,MET136,2025/12/06 04:00,6.06,1395,5.54,Sm^3/h,C701,"13.1734,80.2475",FALSE,,Night flow anomaly recorded.,20.8,100.0,1.0,v1.0
R12650,Met-118,2024-07-12 11:00,4.59,505,1.96,SCMH,C707,"13.0599,80.0796",false,MAINT,Night flow anomaly recorded.,23.2,101.325,0.998,v1.1
R12651,Met-114,2024-12-29 15:00,4.69,4947,18.3,SCMH,C722,12.9349,0,,Reverse flow detected briefly.,15.3,101.325,1.0,v1.0
R12652,MET-113,2025-06-25 21:00,5.12,1200,0.28,Scmh,C839,"13.183,80.0522",N,,Calibration check passed.,20.1,100.0,1.0,v1.2
R12653,MET-159,2024-08-12 11:00,2.66,289,1.13,scmh,c731,"12.8681,80.407",False,SHUTDOWN,Maintenance done by technician ID T962.,21.5,100.0,1.005,v1.0
R12654,MET-105,2026-03-05 01:00,2.99,549,,m3/h,C770,"24.1886,80.1624",false,,Inspection done. No issues.,18.4,101.325,1.0,v1.0
R12655,MET-103,2025-02-08 13:00,5.4,"2,048",7.4,SCMH,C706,"13.1428,80.3815",Yes,,"Leak near coords 13.1802,80.4406. Reported.",17.3,101.325,1.0,v1.1
R12656,MET-127,2024-11-01,6.2,992,3.68,sm^3/h,C883,"12.9299,80.3418",N,,Customer C798 complained about billing.,25.2,101.325,1.0,v1.0
R12657,MET-157,2024-05-24 04:00,,1193,4.27,m3/h,C817,"12.8854,80.3715",No,MAINT,Read manually. Meter OK.,19.5,101.325,1.0,v1.0
R12658,MET--117,2025-09-19 17:00,,2610,9.89,sm^3/h,C708,"12.9717,80.3585",False,,,16.7,99.5,1.0,v1.1
R12659,MET122,2024-12-29 01:00,3.39,1670,6.39,sm^3/h,C829,"(12.9058, 80.2993)",0,,,18.5,99.5,1.0,v1.0
R12660,MET101,2024-02-27 02:00,3.5,64,0.23,scmh,C863,"12.9998,80.2055",false,MAINT,Odorant alarm triggered. Cleared.,16.5,101.325,1.0,v1.0
R12661,MET141,2025-12-19 14:00,61.3,780,2.96,Scmh,C787,"12.8988,80.0626",Y,,Pressure drop observed at peak hours.,22.4,101.325,1.0,v1.1
R12661,MET-107,2025-02-18 04:00,4.24,902,3.54,sm^3/h,C757,"21.8172,80.1064",FALSE,MAINT,"Leak near coords 13.0407,80.0914. Reported.",20.2,101.325,1.0,v1.0
R12662,MET-116,2025-03-14 12:00,4.08,588,,S m^3/h,C808,"12.9234,80.3416",NO,,Pressure drop observed at peak hours.,17.2,101.0,1.0,v1.2
R12663,MET-158,2026-02-27 00:00,2.51,2149,7.92,m3/h,C837,"12.9284,80.1246",NO,,Customer called at +91-9822803-22803,18.6,101.325,1.0,v1.0
R12664,MET-104,2024-03-19 18:00,3.9,1093,4.38,m3/h,C889,"13.0895,80.1927",False,,Pressure drop observed at peak hours.,23.9,101.325,1.0,v1.0
R12665,Met-158,2026/02/11 20:00,0,996,3.66,S m^3/h,c837,"12.9284,80.1246",No,,Customer C745 complained about billing.,14.7,101.325,1.0,v1.1
R12666,met-141,2024-05-02 05:00,4.11,4004,14.869,Sm3/h,C787,12.8988,0,SHUTDOWN,Pressure drop observed at peak hours.,17.8,101.325,0.998,v1.1
R12667,MET -102,2025-12-07 23:00,6.66,1266,5.06,scm/h,C728,"80.1585,13.2303",nO,,,15.2,101.325,1.01,v1.1
R12668,MET-103,2025-09-15 21:00,3.52,2069,7.32,m3/h,C706,13.1428,No,MAINT,Customer C894 complained about billing.,23.4,101.325,0.99,v1.0
R12669,met-135,11-03-2025 05:00,6.41,1354,4.952,scm/h,C771," 13.2363 , 80.3584 ",nO,MAINT,Inspection done. No issues.,20.2,99.5,1.0,v1.0
R12670,MET-119,2024-11-17 05:00,2.51,1157,4.35,SCMH,C723,"13.0228,80.1934",false,,Read manually. Meter OK.,24.5,101.325,1.0,v1.1
R12671,MET-145,2024-03-09 00:00,5.05,1437,5.3,Scmh,C895,"12.9535,80.413",FALSE,,Odorant alarm triggered. Cleared.,15.8,100.0,1.0,v1.0
R12672,MET-113,02/21/2026 01:00,4.03,1230,4.5,scmh,C839,"13.183,80.0522",False,,Calibration check passed.,22.6,101.325,1.0,v1.0
R12673,MET-131,2025/07/15 00:00,5.76,1865,6.56,scmh,C807,"13.093,80.0978",false,,Read manually. Meter OK.,21.0,101.325,1.0,v1.0
R12674,MET--117,31/10/2025,5.54,559,2.22,scmh,C708," 12.9717 , 80.3585 ",nO,,,20.8,102.5,1.0,v1.1
R12675,MET-102,01/02/2025 00:00,4.06,2387,,SCM/H,C728,"13.2303,80.1585",0,,Email: user169@citygas.com flagged issue,21.5,99.5,0.99,v1.0
R12676,MET-160,2024-09-26 10:00,3.89,304,1.13,m3/h,C796,"12.98,80.27",False,,Email: user330@citygas.com flagged issue,25.9,101.325,1.0,v1.1
R12677,MET112,2024/10/30 03:00,33.7,4969,19.91,scmh,C889,"13.238,80.1295",no,,"Leak near coords 13.2257,80.3397. Reported.",19.4,102.5,0.998,v1.0
R12678,MET-113,18-01-2026 08:00,2.62,187,0.74,sm^3/h,C839,"13.183,80.0522",n,,Contact: +91-7046164-46164 for followup,24.4,102.5,1.0,v1.1
R12679,MET-127,2025-06-10 10:00,,2136,8.19,Scmh,C883 ,12.9299,no,,Customer C755 complained about billing.,16.9,101.325,1.002,v1.0
R12680, MET-109 ,2025-02-04 14:00,5.23,141,0.5,Scmh,C888,"13.0904,80.0798",N,SHUTDOWN,Inspection done. No issues.,23.2,102.5,1.0,v1.0
R12681,MET-133,2026/03/10 24:05,3.62,1346,5.27,m3/h,C814,"12.876,80.3543",NO,,Customer C832 complained about billing.,21.4,101.325,1.0,v1.0
R12682,MET-110,2024-01-25T04:00:00Z,2.66,423,1.66,scmh,C726,"13.1332,80.4448",Y,,Customer called at +91-9891257-91257,23.0,103.0,0.998,v1.1
R12683,met-133,2025-04-29 11:00,3.95,1541,5.67,Sm^3/h,C814,"12.876,80.3543",Yes,,Customer called at +91-9816403-16403,25.1,101.325,1.0,v1.0
R12684,MET-127,2024-07-08 04:00,0,978,3.622,SCMH,C883,"12.9299,80.3418",N,MAINT,Reverse flow detected briefly.,24.8,102.5,0.995,v1.1
R12685,MET-118,2024-05-20 18:00,3.41,1367,5.24,Sm^3/h,C707,"13.0599,80.0796",n,,Odorant alarm triggered. Cleared.,20.6,99.5,0.995,v1.0
R12686, MET-160 ,05/04/2024,2.53,522,1.94,Scmh,C796,"21.2222,80.2657",false,,Inspection done. No issues.,24.0,101.325,0.998,v1.0
R12687,MET-149,2024-02-12 07:00,,1430,5.17,SCMH,C797,"13.0687,80.1415",Yes,,Reverse flow detected briefly.,19.4,103.0,1.01,v1.2
R12688,Met-149,04-10-2025 21:00,4.95,2473,9.01,Sm3/h,C797,"13.0687,80.1415",n,,Calibration check passed.,19.9,102.5,1.01,v1.0
R12689,MET-110,2024-04-16 04:00,6.92,1323,4.79,sm^3/h,C726,"22.8034,80.4448",0,,Pressure drop observed at peak hours.,22.1,100.0,1.0,v1.0
R12690,MET--119,2025-11-18 17:00,5.33,1894,7.17,Sm^3/h,C723,"13.0228,80.1934",NO,SHUTDOWN,Calibration check passed.,24.0,100.0,1.0,v1.1
R12691,MET-151,2025-04-14 21:00,25.1,1003,3.62,Sm3/h,C791,"13.2378,80.1659",no,,Pressure drop observed at peak hours.,17.4,101.0,1.002,v1.0
R12692,MET-135,2025-05-06 21:00,5.87,2082,7.33,SCM/H,C771,"13.2363,80.3584",no,,Calibration check passed.,22.6,101.325,1.002,v1.1
R12693,MET128,2025/04/06 19:00,5.05,560,1.98,S m^3/h,C866,"13.0557,80.305",True,MAINT,Reverse flow detected briefly.,19.2,101.325,0.998,v1.0
R12694,MET-105,2024-08-11,3.38,1198,4.509,S m^3/h,C770,12.9124,n,MAINT,Contact: +91-7060687-60687 for followup,14.4,102.5,1.005,v1.1
R12695,MET-121,27-12-2024 03:00,5.09,636,2.34,scm/h,C759,"13.0947,80.3952",Yes,,Calibration check passed.,14.5,101.0,1.01,v1.0
R12696,MET-104,2025-10-18 14:00,3.35,1096,3.88,m3/h,C889," 13.0895 , 80.1927 ",NO,,Customer C873 complained about billing.,22.8,100.0,1.0,v1.0
R12697,MET-129,2024-11-12 11:00,5.91,843,2.94,S m^3/h,c879,"13.087,80.4049",0,MAINT,Maintenance done by technician ID T394.,15.0,101.325,1.002,v1.1
R12698,MET-158 ,2025-04-27T04:00:00Z,4.01,1427,5.67,sm^3/h,C837,"12.9284,80.1246",NO,,Reverse flow detected briefly.,16.0,101.325,0.998,v1.2
R12699,MET-131,2024-08-06 15:00,6.46,405,1.59,Sm3/h,C807," 13.093 , 80.0978 ",0,,"Leak near coords 13.2216,80.3093. Reported.",25.8,102.5,0.998,v1.1
R12700,MET-143,2024-01-22 07:00,,599,2.36,SCMH,c739,"12.8638,80.1757",True,SHUTDOWN,Customer C845 complained about billing.,20.8,102.5,1.002,v1.2
R12701,MET-130,2025-06-27 05:00,5.62,1475,5.62,Sm^3/h,CID-839,"12.8686,80.2389",YEs,,Read manually. Meter OK.,25.0,103.0,1.0,v1.0
R12702,MET102,2025-12-15 14:00,-4.57,363,1.33,scmh,C728,"13.2303,80.1585",nO,,Customer called at +91-9821524-21524,21.3,101.325,1.005,v1.1
R12703,met-128,2025-08-10 15:00,4.72,1750,6.61,Scmh,C866,"13.0557,80.305",false,,"Leak near coords 13.0709,80.192. Reported.",17.1,102.5,1.0,v1.0
R12704,MET-152,2024-03-23 09:00,2.8,1813,6.64,Scmh,C788," 13.1601 , 80.1145 ",No,SHUTDOWN,Pressure drop observed at peak hours.,15.8,101.325,0.99,v1.0
R12705,met-125,2025-10-31 06:00,6.93,4433,16.6,m3/h,C843," 13.0324 , 80.1744 ",N,,Customer called at +91-9857026-57026,20.9,101.325,1.0,v1.0
R12706,Met-125,02/19/2026 01:00,3.92,248,0.88,SCM/H,C843,"13.0324,80.1744",no,,Odorant alarm triggered. Cleared.,16.1,101.325,1.005,v1.2
R12705,MET-107,2024-10-27 04:00,6.16,1350,5.16,Sm3/h,C757,"12.8732,80.1064",FALSE,,High consumption flagged for audit.,23.0,100.0,1.005,v1.1
R12705,MET-112,2024-10-28 23:00,4.84,3696,14.46,S m^3/h,C889,"13.238,80.1295",no,,Contact: +91-7036509-36509 for followup,15.4,101.325,1.005,v1.1
R12707,MET-112,30/07/2025,3.15,4664,,S m^3/h,C889,"13.238,80.1295",nO,,Inspection done. No issues.,22.3,101.325,1.0,v1.0
R12708,MET-112,2025-08-30 09:00,3.08,1162,4.54,scm/h,C889,"13.238,80.1295",true,,Maintenance done by technician ID T145.,22.1,101.325,1.005,v1.0
R12709,MET-121,2024-11-26 01:00,,573,2.11,S m^3/h,C759," 13.0947 , 80.3952 ",N,SHUTDOWN,Read manually. Meter OK.,21.4,101.325,1.0,v1.0
R12710,MET-129,2024-03-11 10:00,0,2421,9.319,scm/h,C879,"13.087,80.4049",nO,,Calibration check passed.,20.8,101.325,1.0,v1.0
R12711,MET-150,2024-02-09T23:00:00Z,2.66,1882,6.71,sm^3/h,c724,"12.9239,80.0808",n,,Pressure drop observed at peak hours.,19.4,101.325,1.0,v1.2
R12712,MET-157,2025-08-24 04:00,0,1814,6.39,S m^3/h,C817,"80.3715,12.8854",0,MAINT,Maintenance done by technician ID T138.,18.4,101.325,1.0,v1.0
R12710,MET-102,2024-10-20 06:00,6.98,1982,7.59,scmh,C728,"13.2303,80.1585",N,MAINT,High consumption flagged for audit.,19.1,101.325,1.0,v1.1
R12713,MET-107,02-12-2025 21:00,6.34,1983,7.48,scmh,C757,"12.8732,80.1064",0,,Pressure drop observed at peak hours.,22.6,101.325,0.99,v1.1
R12714,MET-120,2025-04-16 09:00,2.61,2300,8.18,S m^3/h,C755,"12.9665,80.0963",False,,Customer called at +91-9825248-25248,23.9,99.5,1.0,v1.1
R12715,MET-136,2025-02-12 01:00,4.37,949,3.44,Sm3/h,C701,"13.1734,80.2475",NO,,Inspection done. No issues.,19.2,99.5,1.0,v1.0
R12716,Met-106,2025/10/24 17:00,3.82,842,3.1,SCMH,C762,"12.9124,80.2671",n,,Odorant alarm triggered. Cleared.,17.2,101.325,1.0,v1.0
R12717,MET105,2025-08-14 03:00,55.1,255,0.91,scmh,C770,"12.9124,80.1624",No,,Customer C835 complained about billing.,23.7,101.325,1.0,v1.0
R12718,met-140,2024/08/10 12:00,4.34,1533,-5.42,scmh,C808,"80.0932,13.0261",FALSE,,Customer C752 complained about billing.,16.9,100.0,1.005,v1.1
R12719,MET-117,2024-10-19 16:00,3.32,1513,5.87,SCM/H,C708,"12.9717,80.3585",N,,High consumption flagged for audit.,24.2,99.5,1.0,v1.0
R12720,met-132,2024-08-24 01:00,5.95,,3.91,Sm3/h,C756,"80.3353,12.9182",FALSE,,Calibration check passed.,18.1,101.0,0.99,v1.0
R12721,MET-114,2025-08-27 17:00,3.77,2409,9.33,Sm^3/h,C722,"12.9349,80.3762",nO,SHUTDOWN,Pressure drop observed at peak hours.,19.0,101.0,1.01,v1.0
R12722,MET-107,2025-01-15 03:00,2.61,1393,,scmh,C757,"12.8732,80.1064",no,,Inspection done. No issues.,16.3,101.325,1.0,v1.1
R12723,MET-155,2026-02-08 15:00,3.81,996,3.53,SCMH,C711,"13.0892,80.3034",0,MAINT,Customer called at +91-9825499-25499,18.8,101.325,0.99,v1.2
R12724,MET-129,2024-05-12 19:00,4.4,1241,4.36,Sm3/h,C879,"13.087,80.4049",y,MAINT,Pressure drop observed at peak hours.,14.7,101.0,0.998,v1.1
R12725,MET-146,2025-05-11 15:00,4.43,886,3.52,scm/h,C786,"13.115,80.1497",FALSE,MAINT,Customer C722 complained about billing.,20.1,99.5,1.01,v1.1
R12726,MET-123,2026-02-28 12:00,5.26,1027,3.92,sm^3/h,C854,"12.9669,80.1824",False,,Calibration check passed.,21.0,100.0,1.0,v1.2
R12727,MET-146,2024-05-06 16:00,3.49,1488,5.59,SCMH,C786,"13.115,80.1497",nO,,Read manually. Meter OK.,19.2,101.325,0.995,v1.0
R12728,Met-145,2024-12-15 07:00,5.84,458,,Sm3/h,C895,"12.95,80.41",0,,"Leak near coords 13.1905,80.1033. Reported.",23.1,103.0,1.0,v1.1
R12729, MET-140 ,2024-02-28 13:00,6.26,2789,10.961,S m^3/h,C808,"13.0261,80.0932",nO,,Customer C799 complained about billing.,23.4,99.5,1.0,v1.1
R12722,MET-115,19/10/2025,4.36,,3.382,m3/h,c851,"12.9227,80.3327",N,,Pressure drop observed at peak hours.,19.9,101.325,1.0,v1.0
R12730,MET-122,2024-03-21 10:00,,483,1.94,Sm3/h,C829,"12.9058,80.2993",False,,Calibration check passed.,21.5,101.325,1.01,v1.1
R12731,met-145,2024-02-29 12:00,5.49,2272,4.39,m3/h,C895,"12.9535,80.413",no,,High consumption flagged for audit.,25.3,101.325,1.0,v1.0
