Reading_ID,Meter_ID,TS,Pressure,Flow,Energy,Unit,Customer_ID,Leak_Flag,Maintenance_Flag,Notes_Comments,Base_Temp_C,Base_Pressure_kPa,Cal_Coefficient,Cal_Version,Latitude,Longitude,Flow_Outlier,Pressure_Outlier,Customer_Type,Join_Date,Is_Active,NTP_Offset_Sec,Asset_Valid,Negative_Flow,Negative_Energy,Direction_Flag,Flow_calibrated,Energy_calibrated,Is_Billable,Flow_std,Flow_same,Pressure_same,Energy_same,Sensor_Stuck,Sensor_Reliable,Meter_Capacity_SCMH,Capacity_Exceeded,Reading_Plausible,Pressure_Direction_Flag,Pressure_Imputed,DMA_Zone,Cal_Verified,Pressure_Violation,Month,Hour,Date,Season,Zone,CustomerType_Code,Season_Code,Zone_Code,Hour_bucket,Pressure_Drop,Flow_Change,Pressure_Drop_Flag,Leak_Alarm,Flow_Anomaly_Int,Leak_Propensity_Score,High_Leak_Risk,Energy_MMBtu,Peak_Window,Read_Success,Estimated_Read,Night_Flow_Anomaly,Reverse_Flow_Flag,Flow_Anomaly_Flag,outage_flag,prev_flag,event_type,Outage_Type,AMI_Reading,Billed_Reading,Billing_Gap,Billing_Discrepancy,Flow_Predicted,Segment,Pipe_Material,Time_Since_Last_Read_Hr,Read_SLA_Breach,Repair_SLA_Breach,CO2_kg,CO2_Tonnes
R14283,MET-129,2025-04-04 18:00:00,2.95,2329.0,8.88,SCMH,C879,No,NORMAL,Read manually. Meter OK.,25.4,100.0,0.998,v1.1,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,2324.342,8.862,True,2214.037,False,False,False,False,True,500,True,False,Forward,False,DMA-B,True,False,4,18,2025-04-04,Summer,Zone_B,2,1,1,2025-04-04 18:00:00,-1.1399999999999997,783.3420000000001,True,0,0,0.5,True,83.7159,False,True,False,False,False,False,1,1.0,,Pressure Drop,8.862,8.546,0.316,False,2352.31,Low_Consumption,Steel,39.0,True,False,4442.803,4.442803
R9444,MET-129,2025-04-16 09:00:00,6.49,2707.0,10.02,SCMH,C879,No,NORMAL,Inspection done. No issues.,19.1,103.0,1.0,v1.1,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,2707.0,10.02,True,2713.145,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,4,9,2025-04-16,Summer,Zone_B,2,1,1,2025-04-16 09:00:00,3.54,382.6579999999999,False,0,0,0.0,False,97.4981,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,10.02,9.673,0.347,False,2728.37,Low_Consumption,Steel,279.0,True,False,5174.224,5.174224
R14260,MET-129,2025-05-04 09:00:00,5.46,1783.0,6.777,SCMH,C879,No,SHUTDOWN,,24.1,100.0,1.0,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1783.0,6.777,False,1705.813,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,5,9,2025-05-04,Summer,Zone_B,2,1,1,2025-05-04 09:00:00,-1.0300000000000002,-924.0,True,0,0,0.5,True,64.2184,False,False,True,False,False,False,1,0.0,OUTAGE_START,Scheduled Maintenance,6.777,6.558,0.219,False,1725.31,Low_Consumption,Steel,432.0,True,True,3408.07,3.40807
R11744,MET-129,2025-05-06 09:00:00,5.46,1471.0,5.24,SCMH,C879,No,NORMAL,Calibration check passed.,17.5,101.0,1.01,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1485.71,5.292,True,1468.206,False,False,False,False,True,500,True,False,Forward,True,DMA-B,True,False,5,9,2025-05-06,Summer,Zone_B,2,1,1,2025-05-06 09:00:00,0.0,-297.28999999999996,False,0,0,0.0,False,53.5109,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,5.292,5.192,0.1,False,1433.27,Low_Consumption,Steel,48.0,True,False,2839.823,2.839823
R12026,MET-129,2025-05-12 09:00:00,2.6,1848.0,7.24,SCMH,C879,No,MAINTENANCE,Inspection done. No issues.,16.4,101.325,0.998,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1844.304,7.226,False,1835.387,False,False,False,False,True,500,True,False,Forward,False,DMA-B,True,False,5,9,2025-05-12,Summer,Zone_B,2,1,1,2025-05-12 09:00:00,-2.86,358.59400000000005,True,0,0,0.5,True,66.4264,False,False,True,False,False,False,1,0.0,OUTAGE_START,Scheduled Maintenance,7.226,6.985,0.241,False,1895.85,Low_Consumption,Steel,144.0,True,True,3525.249,3.525249
R14898,MET-129,2025-05-17 00:00:30,5.59,2084.0,7.47,SCMH,C879,No,NORMAL,Contact: [MISC. PHONE REDACTED] for followup,14.4,103.0,0.995,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,30,True,False,False,Forward,2073.58,7.433,True,2112.257,False,False,False,False,True,500,True,False,Forward,False,DMA-B,True,False,5,0,2025-05-17,Summer,Zone_B,2,1,1,2025-05-17 00:00:00,2.9899999999999998,229.27599999999984,False,0,0,0.0,False,74.6842,False,True,False,True,False,True,0,1.0,OUTAGE_END,Unknown,7.433,7.334,0.099,False,1987.3,Low_Consumption,Steel,111.00833333333334,True,False,3963.49,3.96349
R14764,MET-129,2025-05-21 19:00:00,6.53,2548.0,8.9,SCMH,C879,No,SHUTDOWN,Contact: [MISC. PHONE REDACTED] for followup,14.8,99.5,0.998,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,2542.904,8.882,False,2498.837,False,False,False,False,True,500,True,False,Forward,False,DMA-B,True,False,5,19,2025-05-21,Summer,Zone_B,2,1,1,2025-05-21 19:00:00,0.9400000000000004,469.32400000000007,False,0,0,0.0,False,91.5879,False,False,True,False,False,False,1,0.0,OUTAGE_START,Scheduled Maintenance,8.882,8.618,0.264,False,2473.35,Low_Consumption,Steel,114.99166666666666,True,True,4860.57,4.86057
R10721,MET-129,2025-05-23 16:00:00,2.81,2348.0,8.61,SCMH,C879,Unknown,NORMAL,Reverse flow detected briefly.,18.8,101.0,1.0,v1.1,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,2348.0,8.61,True,2310.005,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,5,16,2025-05-23,Summer,Zone_B,2,1,1,2025-05-23 16:00:00,-3.72,-194.904,True,0,0,0.5,True,84.568,False,True,False,False,False,False,1,1.0,,Pressure Drop,8.61,8.209,0.401,False,2151.25,Low_Consumption,Steel,45.0,True,False,4488.024,4.488024
R10091,MET-129,2025-06-14 23:59:30,2.74,2928.0,10.48,SCMH,C879,No,NORMAL,"Leak near coords 13.2463,80.1716. Reported.",15.0,102.5,1.002,v1.1,13.087,80.4049,False,False,industrial,2024-01-19,False,-30,True,False,False,Forward,2933.856,10.501,True,2967.878,False,False,False,False,True,500,True,False,Forward,False,DMA-B,True,False,6,23,2025-06-14,Monsoon,Zone_B,2,2,1,2025-06-14 23:00:00,-0.06999999999999984,585.8560000000002,False,0,0,0.0,False,105.6688,False,True,False,False,False,False,1,1.0,,Pressure Drop,10.501,10.387,0.114,False,2914.53,Low_Consumption,Steel,535.9916666666667,True,False,5607.843,5.607843
R12864,MET-129,2025-06-18 04:00:00,3.88,155.0,0.56,SCMH,C879,No,NORMAL,Maintenance done by technician ID [TECH-ID REDACTED].,21.1,101.0,0.998,v1.1,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,154.69,0.559,True,150.997,False,False,False,False,True,500,False,True,Forward,False,DMA-B,True,False,6,4,2025-06-18,Monsoon,Zone_B,2,2,1,2025-06-18 04:00:00,1.1399999999999997,-2779.166,False,0,0,0.0,False,5.5715,False,True,False,True,False,True,1,1.0,,Pressure Drop,0.559,0.539,0.02,False,154.18,Low_Consumption,Steel,76.00833333333334,True,False,295.68,0.29568
R13766,MET-129,2025-06-21 18:00:00,5.21,1031.0,3.81,SCMH,C879,No,MAINTENANCE,Night flow anomaly recorded.,21.1,99.5,1.0,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1031.0,3.81,False,991.442,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,6,18,2025-06-21,Monsoon,Zone_B,2,2,1,2025-06-21 18:00:00,1.33,876.31,False,0,0,0.0,False,37.1336,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,3.81,3.702,0.108,False,1024.92,Low_Consumption,Steel,86.0,True,True,1970.68,1.97068
R14853,MET-129,2025-07-01 00:00:00,5.21,1290.0,5.0,SCMH,C879,No,NORMAL,Email: [EMAIL REDACTED] flagged issue,15.0,102.5,1.0,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1290.0,5.0,True,1304.959,False,False,False,False,True,500,True,False,Forward,True,DMA-B,False,False,7,0,2025-07-01,Monsoon,Zone_B,2,2,1,2025-07-01 00:00:00,0.0,259.0,False,0,0,0.0,False,46.462,False,True,False,True,False,True,0,1.0,OUTAGE_END,Unknown,5.0,4.921,0.079,False,1335.39,Low_Consumption,Steel,222.0,True,False,2465.738,2.465738
R12813,MET-129,2025-07-03 18:00:00,4.85,582.0,2.16,SCMH,C879,No,MAINTENANCE,Customer called at [MISC. PHONE REDACTED],16.4,101.325,1.0,v1.1,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,582.0,2.16,False,579.186,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,7,18,2025-07-03,Monsoon,Zone_B,2,2,1,2025-07-03 18:00:00,-0.3600000000000003,-708.0,True,0,0,0.5,True,20.9619,False,False,True,False,False,False,1,0.0,OUTAGE_START,Scheduled Maintenance,2.16,2.088,0.072,False,585.34,Low_Consumption,Steel,66.0,True,True,1112.448,1.112448
R14749,MET-129,2025-07-03 20:00:00,5.79,1427.0,5.45,SCMH,C879,Unknown,MAINTENANCE,Night flow anomaly recorded.,18.0,99.5,1.005,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1434.135,5.477,False,1393.793,False,False,False,False,True,500,True,False,Forward,False,DMA-B,True,False,7,20,2025-07-03,Monsoon,Zone_B,2,2,1,2025-07-03 20:00:00,0.9400000000000004,852.135,False,0,0,0.0,False,51.6533,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,5.477,5.219,0.258,False,1441.75,Low_Consumption,Steel,2.0,False,False,2741.241,2.741241
R12217,MET-129,2025-07-10 11:00:00,6.0,2442.0,9.09,SCMH,C879,Unknown,NORMAL,Reverse flow detected briefly.,16.8,101.325,0.995,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,2429.79,9.045,True,2414.706,False,False,False,False,True,500,True,False,Forward,False,DMA-B,True,False,7,11,2025-07-10,Monsoon,Zone_B,2,2,1,2025-07-10 11:00:00,0.20999999999999996,995.655,False,0,0,0.0,False,87.5139,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,9.045,8.762,0.283,False,2440.59,Low_Consumption,Steel,159.0,True,False,4644.363,4.644363
R10345,MET-129,2025-07-11 17:05:00,4.34,2205.0,8.19,SCMH,C879,No,NORMAL,Odorant alarm triggered. Cleared.,14.7,103.0,1.0,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,300,True,False,False,Forward,2205.0,8.19,True,2243.787,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,7,17,2025-07-11,Monsoon,Zone_B,2,2,1,2025-07-11 17:00:00,-1.6600000000000001,-224.78999999999996,True,0,0,0.5,True,79.4176,False,True,False,False,False,False,1,0.0,OUTAGE_START,Pressure Drop,8.19,8.167,0.023,False,2153.76,Low_Consumption,Steel,30.083333333333332,True,False,4214.692,4.214692
R9661,MET-129,2025-07-12 06:00:00,5.34,1834.0,6.67,SCMH,C879,No,NORMAL,"Leak near coords 12.8526,80.1431. Reported.",22.2,101.325,1.002,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1837.668,6.683,True,1792.87,False,False,False,False,True,500,True,False,Forward,False,DMA-B,True,False,7,6,2025-07-12,Monsoon,Zone_B,2,2,1,2025-07-12 06:00:00,1.0,-367.3320000000001,False,0,0,0.0,False,66.1874,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,6.683,6.563,0.12,False,1804.42,Low_Consumption,Steel,12.916666666666666,True,False,3512.565,3.512565
R10578,MET-129,2025-07-15 15:00:00,4.08,422.0,1.5,SCMH,C879,No,NORMAL,Contact: [MISC. PHONE REDACTED] for followup,19.3,100.0,1.002,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,422.844,1.503,True,411.179,False,False,False,False,True,500,False,True,Forward,False,DMA-B,True,False,7,15,2025-07-15,Monsoon,Zone_B,2,2,1,2025-07-15 15:00:00,-1.2599999999999998,-1414.8239999999998,True,0,0,0.5,True,15.2296,False,True,False,False,False,False,1,0.0,OUTAGE_START,Pressure Drop,1.503,1.478,0.025,False,427.0,Low_Consumption,Steel,81.0,True,False,808.235,0.808235
R9101,MET-129,2025-07-21 11:00:00,4.68,885.0,3.24,SCMH,C879,No,NORMAL,Maintenance done by technician ID [TECH-ID REDACTED].,22.4,101.325,1.0,v1.2,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,885.0,3.24,True,862.841,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,7,11,2025-07-21,Monsoon,Zone_B,2,2,1,2025-07-21 11:00:00,0.5999999999999996,462.156,False,0,0,0.0,False,31.8751,False,True,False,False,False,False,1,1.0,,Pressure Drop,3.24,3.18,0.06,False,897.4,Low_Consumption,Steel,140.0,True,False,1691.612,1.691612
R11252,MET-129,2025-07-25 17:00:00,6.94,1644.0,6.47,SCMH,C879,Yes,NORMAL,,16.1,101.325,1.0,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1644.0,6.47,True,1637.748,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,7,17,2025-07-25,Monsoon,Zone_B,2,2,1,2025-07-25 17:00:00,2.2600000000000007,759.0,False,1,0,0.2,False,59.212,False,True,False,False,False,False,1,1.0,,Leak Shutdown,6.47,6.211,0.259,False,1703.83,Low_Consumption,Steel,102.0,True,False,3142.381,3.142381
R13440,MET-129,2025-07-25 19:00:00,5.68,2331.0,8.27,SCMH,C879,Unknown,NORMAL,Customer called at [MISC. PHONE REDACTED],19.9,101.325,1.0,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,2331.0,8.27,True,2292.024,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,7,19,2025-07-25,Monsoon,Zone_B,2,2,1,2025-07-25 19:00:00,-1.2600000000000007,687.0,True,0,0,0.5,True,83.9557,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,8.27,8.029,0.241,False,2179.45,Low_Consumption,Steel,2.0,False,False,4455.529,4.455529
R13006,MET-129,2025-07-28 23:59:30,2.56,2331.0,6.04,SCMH,C879,No,NORMAL,Odorant alarm triggered. Cleared.,20.2,101.325,1.0,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,-30,True,False,False,Forward,2331.0,6.04,True,2289.68,True,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,7,23,2025-07-28,Monsoon,Zone_B,2,2,1,2025-07-28 23:00:00,-3.1199999999999997,0.0,True,0,0,0.5,True,83.9557,False,True,False,False,False,False,1,0.0,OUTAGE_START,Pressure Drop,6.04,5.965,0.075,False,2058.96,Low_Consumption,Steel,76.99166666666666,True,False,4455.529,4.455529
R11403,MET-129,2025-08-09 11:00:00,4.48,1829.0,7.23,SCMH,C879,No,NORMAL,Contact: [MISC. PHONE REDACTED] for followup,24.2,101.325,1.01,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1847.29,7.302,True,1790.135,False,False,False,False,True,500,True,False,Forward,False,DMA-B,True,False,8,11,2025-08-09,Monsoon,Zone_B,2,2,1,2025-08-09 11:00:00,1.9200000000000004,-483.71000000000004,False,0,0,0.0,False,66.5339,False,True,False,False,False,False,1,1.0,,Pressure Drop,7.302,6.974,0.328,False,1916.13,Low_Consumption,Steel,275.0083333333333,True,False,3530.954,3.530954
R13511,MET-129,2025-08-12 08:00:00,2.61,2992.0,11.51,SCMH,C879,No,NORMAL,Inspection done. No issues.,21.7,101.325,1.0,v1.1,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,2992.0,11.51,True,2924.012,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,8,8,2025-08-12,Monsoon,Zone_B,2,2,1,2025-08-12 08:00:00,-1.8700000000000006,1144.71,True,0,0,0.5,True,107.763,False,True,False,False,False,False,1,1.0,,Pressure Drop,11.51,11.094,0.416,False,2943.29,Low_Consumption,Steel,69.0,True,False,5718.982,5.718982
R9761,MET-129,2025-08-18 12:00:00,4.99,389.0,1.55,SCMH,C879,No,NORMAL,"Leak near coords 12.9556,80.3728. Reported.",19.6,99.5,1.002,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,389.778,1.553,True,376.743,False,False,False,False,True,500,False,True,Forward,False,DMA-B,True,False,8,12,2025-08-18,Monsoon,Zone_B,2,2,1,2025-08-18 12:00:00,2.3800000000000003,-2602.2219999999998,False,0,0,0.0,False,14.0387,False,True,False,False,False,False,1,1.0,,Pressure Drop,1.553,1.497,0.056,False,518.06,Low_Consumption,Steel,148.0,True,False,745.034,0.745034
R9550,MET-129,2025-08-22 20:00:00,3.23,1498.0,1.55,SCMH,C879,Yes,SHUTDOWN,Read manually. Meter OK.,16.1,99.5,1.002,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1500.996,1.553,False,1468.356,False,False,True,False,True,500,True,False,Forward,False,DMA-B,True,False,8,20,2025-08-22,Monsoon,Zone_B,2,2,1,2025-08-22 20:00:00,-1.7600000000000002,1111.218,True,1,0,0.7,True,54.0614,False,False,True,False,False,False,1,1.0,,Leak Shutdown,1.553,1.509,0.044,False,884.3,Low_Consumption,Steel,104.0,True,True,2869.038,2.869038
R12819,MET-129,2025-08-23 12:10:00,5.75,492.0,1.86,SCMH,C879,No,NORMAL,Night flow anomaly recorded.,15.9,101.325,1.0,v1.1,13.087,80.4049,False,False,industrial,2024-01-19,False,600,True,False,False,Forward,492.0,1.86,True,490.468,False,False,False,False,True,500,False,True,Forward,False,DMA-B,False,False,8,12,2025-08-23,Monsoon,Zone_B,2,2,1,2025-08-23 12:00:00,2.52,-1008.9960000000001,False,0,0,0.0,False,17.7204,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,1.86,1.858,0.002,False,526.13,Low_Consumption,Steel,16.166666666666668,True,False,940.422,0.940422
R9059,MET-129,2025-08-30 03:00:00,6.78,1535.0,5.43,SCMH,C879,No,SHUTDOWN,Customer C818 complained about billing.,15.5,100.0,1.0,v1.2,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1535.0,5.43,False,1512.303,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,8,3,2025-08-30,Monsoon,Zone_B,2,2,1,2025-08-30 03:00:00,1.0300000000000002,1043.0,False,0,0,0.0,False,55.2862,False,False,True,True,False,True,1,0.0,OUTAGE_START,Scheduled Maintenance,5.43,5.177,0.253,False,1470.69,Low_Consumption,Steel,158.83333333333334,True,True,2934.039,2.934039
R14010,MET-129,2025-09-18 09:00:00,6.78,1618.0,5.97,SCMH,C879,Unknown,SHUTDOWN,Odorant alarm triggered. Cleared.,21.4,101.325,1.0,v1.1,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1618.0,5.97,False,1582.844,False,False,False,False,True,500,True,False,Forward,True,DMA-B,False,False,9,9,2025-09-18,PostMonsoon,Zone_B,2,3,1,2025-09-18 09:00:00,0.0,83.0,False,0,0,0.0,False,58.2756,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,5.97,5.826,0.144,False,1633.86,Low_Consumption,Steel,462.0,True,True,3092.686,3.092686
R12073,MET-129,2025-09-23 10:00:00,2.93,1946.0,6.91,SCMH,C879,Yes,NORMAL,Odorant alarm triggered. Cleared.,23.8,101.325,1.0,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1946.0,6.91,True,1888.331,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,9,10,2025-09-23,PostMonsoon,Zone_B,2,3,1,2025-09-23 10:00:00,-3.85,328.0,True,1,0,0.7,True,70.0892,False,True,False,False,False,False,1,1.0,,Leak Shutdown,6.91,6.626,0.284,False,1843.06,Low_Consumption,Steel,121.0,True,False,3719.634,3.719634
R9651,MET-129,2025-09-23 17:55:00,2.58,86.0,0.32,SCMH,C879,No,NORMAL,"Leak near coords 12.9556,80.3728. Reported.",22.2,99.5,1.0,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,-300,True,True,False,Reverse,86.0,0.32,True,82.392,False,False,False,False,True,500,False,True,Forward,False,DMA-B,False,False,9,17,2025-09-23,PostMonsoon,Zone_B,2,3,1,2025-09-23 17:00:00,-0.3500000000000001,-1860.0,True,0,0,0.5,True,3.0975,False,True,False,False,True,True,1,1.0,,Pressure Drop,0.32,0.32,0.0,False,112.52,Low_Consumption,Steel,7.916666666666667,True,False,164.384,0.164384
R14536,MET-129,2025-09-29 23:00:00,3.44,961.0,3.67,SCMH,C879,Unknown,NORMAL,Maintenance done by technician ID [TECH-ID REDACTED].,14.4,101.325,1.005,v1.2,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,965.805,3.688,True,967.82,False,False,False,False,True,500,True,False,Forward,False,DMA-B,True,False,9,23,2025-09-29,PostMonsoon,Zone_B,2,3,1,2025-09-29 23:00:00,0.8599999999999999,879.805,False,0,0,0.0,False,34.7854,False,True,False,False,False,False,1,1.0,,Pressure Drop,3.688,3.524,0.164,False,948.93,Low_Consumption,Steel,149.08333333333334,True,False,1846.061,1.846061
R15100,MET-129,2025-10-11 04:00:00,29.1,691.0,2.54,SCMH,C879,No,MAINTENANCE,Read manually. Meter OK.,17.5,103.0,1.0,v1.0,13.087,80.4049,False,True,industrial,2024-01-19,False,0,True,False,False,Forward,691.0,2.54,False,696.381,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,10,4,2025-10-11,PostMonsoon,Zone_B,2,3,1,2025-10-11 04:00:00,25.66,-274.80499999999995,False,0,0,0.0,False,24.8878,False,False,True,True,False,True,1,1.0,,Scheduled Maintenance,2.54,2.464,0.076,False,675.79,Low_Consumption,Steel,269.0,True,True,1320.796,1.320796
R14877,MET-129,2025-10-14 06:00:30,4.59,550.0,2.07,SCMH,C879,No,NORMAL,Maintenance done by technician ID [TECH-ID REDACTED].,20.5,101.0,1.0,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,30,True,False,False,Forward,550.0,2.07,True,537.968,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,10,6,2025-10-14,PostMonsoon,Zone_B,2,3,1,2025-10-14 06:00:00,-24.51,-141.0,True,0,0,0.5,True,19.8094,False,True,False,False,False,False,1,1.0,,Pressure Drop,2.07,2.043,0.027,False,568.6,Low_Consumption,Steel,74.00833333333334,True,False,1051.285,1.051285
R13377,MET-129,2025-10-20 13:00:30,4.59,2139.0,8.26,SCMH,C879,Unknown,SHUTDOWN,Inspection done. No issues.,15.6,101.325,0.99,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,30,True,False,False,Forward,2117.61,8.177,False,2113.21,False,False,False,False,True,500,True,False,Forward,True,DMA-B,True,False,10,13,2025-10-20,PostMonsoon,Zone_B,2,3,1,2025-10-20 13:00:00,0.0,1567.6100000000001,False,0,0,0.0,False,76.2701,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,8.177,8.056,0.121,False,2108.86,Low_Consumption,Steel,151.0,True,True,4047.654,4.047654
R11585,MET-129,2025-10-25 23:00:00,5.64,1989.0,6.99,SCMH,C879,No,NORMAL,Reverse flow detected briefly.,22.9,101.325,0.99,v1.1,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1969.11,6.92,True,1916.565,False,False,False,False,True,500,True,False,Forward,False,DMA-B,True,False,10,23,2025-10-25,PostMonsoon,Zone_B,2,3,1,2025-10-25 23:00:00,1.0499999999999998,-148.50000000000023,False,0,0,0.0,False,70.9215,False,True,False,False,False,False,0,1.0,OUTAGE_END,Unknown,6.92,6.72,0.2,False,1875.86,Low_Consumption,Steel,129.99166666666667,True,False,3763.804,3.763804
R11257,MET-129,2025-10-29 09:00:00,4.88,503.0,1.91,SCMH,C879,No,NORMAL,Maintenance done by technician ID [TECH-ID REDACTED].,19.5,99.5,1.0,v1.0,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,503.0,1.91,True,486.345,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,10,9,2025-10-29,PostMonsoon,Zone_B,2,3,1,2025-10-29 09:00:00,-0.7599999999999998,-1466.11,True,0,0,0.5,True,18.1166,False,True,False,False,False,False,1,0.0,OUTAGE_START,Pressure Drop,1.91,1.848,0.062,False,519.23,Low_Consumption,Steel,82.0,True,False,961.448,0.961448
R9449,MET-129,2025-10-30 09:00:00,5.79,1757.0,6.89,SCMH,C879,No,MAINTENANCE,Email: [EMAIL REDACTED] flagged issue,25.2,101.325,1.0,v1.1,13.087,80.4049,False,False,industrial,2024-01-19,False,0,True,False,False,Forward,1757.0,6.89,False,1696.932,False,False,False,False,True,500,True,False,Forward,False,DMA-B,False,False,10,9,2025-10-30,PostMonsoon,Zone_B,2,3,1,2025-10-30 09:00:00,0.9100000000000001,1254.0,False,0,0,0.0,False,63.2819,False,False,True,False,False,False,1,1.0,,Scheduled Maintenance,6.89,6.682,0.208,False,1801.13,Low_Consumption,Steel,24.0,True,True,3358.37,3.35837
