Reading_ID,Meter_ID,TS,Pressure,Flow,Energy,Unit,Customer_ID,Leak_Flag,Maintenance_Flag,Notes_Comments,Base_Temp_C,Base_Pressure_kPa,Cal_Coefficient,Cal_Version,Latitude,Longitude
R14144,MET-132,2025-03-04 02:00:00,61.8,1041.0,3.79,SCMH,C756,false,,Pressure drop observed at peak hours.,18.1,99.5,1.0,v1.1,12.9182,80.3353
R14657,MET-116,2025-03-04 05:00:00,2.51,1661.0,6.54,SCMH,C808,False,,Odorant alarm triggered. Cleared.,19.3,101.325,1.01,v1.0,12.9234,80.3416
R11558,MET-137,2025-03-04 05:00:00,3.25,1951.0,7.09,SCMH,c894,n,,Inspection done. No issues.,17.4,101.325,1.005,v1.0,12.9718,80.2591
R14862,MET-130,2025-03-04 07:00:00,6.97,1437.0,5.55,SCMH,c839,false,,Maintenance done by technician ID T847.,22.8,101.325,1.0,v1.0,12.8686,80.2389
R12434,MET-128,2025-03-04 07:00:00,3.85,760.0,2.92,SCMH,C866,false,,Reverse flow detected briefly.,17.1,101.0,0.998,v1.0,13.0557,80.305
R11270,MET-135,2025-03-04 08:00:00,4.24,2610.0,9.39,SCMH,C771,N,,Maintenance done by technician ID T877.,22.8,101.0,1.0,v1.2,13.2363,
R11296,MET-132,2025-03-04 09:00:00,4.43,1358.0,4.93,SCMH,C756,FALSE,,Customer C798 complained about billing.,25.1,101.0,1.0,v1.0,12.9182,80.3353
R9230,MET-156,2025-03-04 14:00:00,5.7,1183.0,4.52,SCMH,C886,nO,,High consumption flagged for audit.,18.8,101.325,1.0,v1.0,13.2187,80.3986
R13505,MET-136,2025-03-04 19:00:00,3.85,1349.0,4.74,SCMH,C701,False,MAINT,Inspection done. No issues.,20.5,102.5,0.998,v1.0,13.1734,80.2475
R9971,MET-160,2025-03-04 23:00:00,,400.0,1.44,SCMH,C796,false,MAINT,Odorant alarm triggered. Cleared.,24.6,101.325,1.0,v1.0,21.6336,80.2657
R10279,MET-101,2025-03-05 02:00:00,3.36,1393.0,5.4,SCMH,C863,N,MAINT,High consumption flagged for audit.,16.8,103.0,1.0,v1.0,12.9998,80.2055
R12756,MET-121,2025-03-05 04:00:00,6.29,328.0,1.17,SCMH,C759,1,MAINT,Pressure drop observed at peak hours.,20.2,101.325,1.002,v1.0,13.0947,80.3952
R9604,MET-110,2025-03-05 07:00:00,3.05,702.0,2.7,SCMH,C726,no,,Reverse flow detected briefly.,16.5,101.325,1.0,v1.0,13.1332,80.4448
R9881,MET-102,2025-03-05 11:00:00,4.69,115.0,0.41,SCMH,c728,NO,,Night flow anomaly recorded.,21.9,101.0,1.01,v1.2,13.2303,80.1585
R11541,MET-142,2025-03-05 19:00:00,3.31,1119.0,4.1,SCMH,C771,nO,MAINT,Read manually. Meter OK.,24.0,103.0,1.002,v1.0,13.0481,80.3046
R10490,MET-109,2025-03-05 22:00:00,2.53,896.0,3.397,SCMH,C888,false,,Maintenance done by technician ID T269.,22.6,100.0,0.99,v1.0,13.0904,80.0798
R12792,MET-142,2025-03-06 00:00:00,6.73,3839.0,13.55,SCMH,C771,False,,Pressure drop observed at peak hours.,23.0,99.5,0.998,v1.0,13.0481,80.3046
R14261,MET-101,2025-03-06 02:00:00,6.29,983.0,3.93,SCMH,C863,n,,Pressure drop observed at peak hours.,20.7,99.5,1.002,v1.0,12.9998,80.2055
R10786,MET-126,2025-03-06 03:00:00,3.38,3806.0,13.75,SCMH,C750,False,,Customer called at +91-9872152-72152,22.6,101.0,1.0,v1.2,13.1641,80.1801
R15072,MET-136,2025-03-06 03:00:00,3.47,902.0,3.26,SCMH,C701,NO,MAINT,Email: user584@citygas.com flagged issue,18.7,100.0,1.0,v1.1,13.1734,80.2475
R13353,MET-101,2025-03-06 05:00:00,6.74,1344.0,5.21,SCMH,C863,N,,Odorant alarm triggered. Cleared.,16.0,100.0,0.99,v1.2,12.9998,80.2055
R12467,MET-119,2025-03-06 08:00:00,5.77,557.0,2.15,SCMH,C723,FALSE,,,16.2,101.325,1.0,v1.0,13.0228,80.1934
R11686,MET-160,2025-03-06 10:00:00,5.96,2000.0,3.5,SCMH,C796,N,SHUTDOWN,Maintenance done by technician ID T686.,18.0,103.0,1.002,v1.2,12.9801,80.2657
R10137,MET-143,2025-03-06 10:00:00,3.53,1194.0,4.76,SCMH,C739,n,,Inspection done. No issues.,16.1,102.5,1.0,v1.0,12.8638,80.1757
R13649,MET-118,2025-03-06 11:00:00,2.71,2335.0,8.37,SCMH,C707,NO,,"Leak near coords 12.8526,80.1431. Reported.",23.4,102.5,1.01,v1.0,13.0599,80.0796
R12510,MET-123,2025-03-06 14:00:00,,636.0,2.435,SCMH,C854,no,MAINT,Maintenance done by technician ID T980.,24.8,102.5,0.99,v1.0,21.4401,80.1824
R13412,MET-138,2025-03-06 19:00:00,4.82,317.0,1.26,SCMH,C740 ,FALSE,,Email: user930@citygas.com flagged issue,16.2,101.0,1.002,v1.1,12.8891,80.221
R9346,MET-144,2025-03-07 00:00:00,6.83,2847.0,11.36,SCMH,C755,n,,Contact: +91-7048997-48997 for followup,16.4,101.325,1.0,v1.0,13.2137,80.2534
R13737,MET-152,2025-03-07 03:00:00,4.14,767.0,,SCMH,C788,0,,"Leak near coords 13.0082,80.3275. Reported.",16.6,99.5,0.998,v1.2,13.1601,
R14268,MET-121,2025-03-07 04:00:00,3.26,-819.0,3.04,SCMH,C759,0,,Contact: +91-7031444-31444 for followup,22.1,101.325,0.995,v1.1,13.0947,80.3952
R11495,MET-106,2025-03-07 05:00:00,5.86,193.0,0.74,SCMH,C762,False,,Customer called at +91-9885456-85456,21.8,101.325,0.998,v1.1,12.9124,80.2671
R9435,MET-137,2025-03-07 05:00:00,4.99,598.0,2.37,SCMH,C894,FALSE,,,21.7,101.325,1.0,v1.2,12.9718,80.2591
R11743,MET-101,2025-03-07 11:00:00,6.01,1204.0,4.5,SCMH,C863,no,,Maintenance done by technician ID T201.,15.2,102.5,1.0,v1.0,12.9998,80.2055
R13072,MET-108,2025-03-07 13:00:00,2.8,597.0,2.3,SCMH,C735,N,,High consumption flagged for audit.,17.2,102.5,0.99,v1.1,13.1965,80.3709
R9468,MET-129,2025-03-07 18:00:00,2.52,847.0,3.1,SCMH,C879,N,,Reverse flow detected briefly.,25.2,103.0,1.002,v1.0,13.087,80.4049
R11198,MET-107,2025-03-08 01:00:00,2.52,624.0,2.44,SCMH,C757,N,,Odorant alarm triggered. Cleared.,20.9,101.325,1.0,v1.0,12.8732,80.1064
R9410,MET-108,2025-03-08 02:00:00,,1995.0,7.67,SCMH,C735,NO,,Email: user965@citygas.com flagged issue,23.7,100.0,1.005,v1.0,13.1965,80.3709
R9589,MET-153,2025-03-08 03:00:00,2.56,,15.14,SCMH,C854,False,MAINT,High consumption flagged for audit.,17.3,101.325,0.995,v1.0,13.2258,80.4219
R10170,MET-148,2025-03-08 04:00:00,4.36,,8.05,SCMH,C723,FALSE,SHUTDOWN,Night flow anomaly recorded.,25.8,102.5,1.005,v1.1,24.2961,80.3522
R14367,MET-108,2025-03-08 05:00:00,6.49,759.0,2.93,SCMH,C735,N,,Email: user428@citygas.com flagged issue,15.6,101.325,1.0,v1.0,24.6609,80.3709
R13289,MET-116,2025-03-08 09:00:00,4.03,1200.0,5.03,SCMH,C808,False,,Contact: +91-7029698-29698 for followup,17.4,101.0,1.0,v1.0,12.9234,80.3416
R12056,MET-104,2025-03-08 14:00:00,6.62,585.0,2.07,SCMH,C889,NO,,Customer called at +91-9831719-31719,21.9,101.325,1.0,v1.2,13.0895,80.1927
R9110,MET-132,2025-03-08 20:00:00,4.66,1197.0,4.76,SCMH,C756,0,,Contact: +91-7063824-63824 for followup,18.8,99.5,1.0,v1.1,12.9182,80.3353
R14378,MET-135,2025-03-08 22:00:00,5.02,2238.0,8.2,SCMH,C771,nO,,Customer C825 complained about billing.,19.6,101.325,0.995,v1.0,13.2363,80.3584
R11368,MET-149,2025-03-08 22:00:00,5.11,4610.0,16.3,SCMH,C797,FALSE,SHUTDOWN,High consumption flagged for audit.,14.3,102.5,1.0,v1.0,13.0687,80.1415
R12353,MET-123,2025-03-09 02:00:00,2.5,843.0,3.31,SCMH,C854,False,SHUTDOWN,Reverse flow detected briefly.,23.8,102.5,1.0,v1.0,12.9669,80.1824
R11426,MET-107,2025-03-09 03:00:00,6.4,282.0,1.0,SCMH,C757,0,,Read manually. Meter OK.,22.3,103.0,1.0,v1.1,23.5644,80.1064
R11254,MET-114,2025-03-09 06:00:00,5.68,1527.0,5.63,SCMH,C722,n,,Customer called at +91-9817162-17162,25.0,101.325,0.99,v1.2,12.9349,80.3762
R14194,MET-114,2025-03-09 08:00:00,2.73,317.0,,SCMH,C722,N,,Reverse flow detected briefly.,19.9,101.0,0.998,v1.0,12.9349,80.3762
R11866,MET-141,2025-03-09 09:00:00,3.13,836.0,3.13,SCMH,c787,0,,Calibration check passed.,14.7,101.325,1.01,v1.0,80.0626,12.8988
R14771,MET-125,2025-03-09 13:00:00,4.87,3851.0,15.01,SCMH,c843,False,SHUTDOWN,Calibration check passed.,24.0,102.5,1.0,v1.1,24.7831,80.1744
R14868,MET-126,2025-03-09 16:00:00,3.01,3555.0,13.34,SCMH,C750,yes,,Contact: +91-7051074-51074 for followup,21.2,102.5,1.0,v1.0,13.1641,80.1801
R11998,MET-147,2025-03-10 02:00:00,3.76,801.0,-2.9,SCMH,C726,N,MAINT,Night flow anomaly recorded.,18.2,101.0,1.0,v1.0,12.9747,80.2142
R9503,MET-145,2025-03-10 03:00:00,6.9,1414.0,5.29,SCMH,C895,nO,,Read manually. Meter OK.,20.5,102.5,1.0,v1.1,12.9535,80.413
R13593,MET-111,2025-03-10 03:00:00,2.64,1187.0,4.5,SCMH,C873,n,,Pressure drop observed at peak hours.,26.0,103.0,0.995,v1.0,12.8582,80.3589
R10527,MET-116,2025-03-10 03:00:00,5.05,267.0,0.95,SCMH,C808,FALSE,,Pressure drop observed at peak hours.,21.9,101.325,1.005,v1.1,12.9234,80.3416
R15135,MET-117,2025-03-10 06:00:00,5.38,2254.0,8.82,SCMH,CID-708,no,SHUTDOWN,Inspection done. No issues.,17.1,99.5,1.0,v1.2,12.9717,80.3585
R9716,MET-130,2025-03-10 09:00:00,2.94,510.0,1.78,SCMH,C839,No,MAINT,Maintenance done by technician ID T283.,16.3,101.325,1.0,v1.0,12.8686,80.2389
R10609,MET-127,2025-03-10 13:00:00,4.91,371.0,1.36,SCMH,C883,n,,Maintenance done by technician ID T248.,15.0,101.325,1.0,v1.1,23.2392,80.3418
R10166,MET-112,2025-03-10 15:00:00,5.81,946.0,3.54,SCMH,C889,NO,,Inspection done. No issues.,17.8,101.0,1.0,v1.0,13.238,80.1295
R13370,MET-152,2025-03-10 23:00:00,4.33,1771.0,6.29,SCMH,C788,N,,,15.4,100.0,1.0,v1.0,13.1601,80.1145
R9077,MET-102,2025-03-11 02:00:00,6.69,2977.0,,SCMH,c728,NO,,Inspection done. No issues.,20.5,101.325,1.0,v1.0,13.2303,80.1585
R9190,MET-102,2025-03-11 03:00:00,3.68,478.0,1.69,SCMH,C728,false,,Customer called at +91-9852419-52419,20.6,102.5,1.0,v1.0,13.2303,80.1585
R11818,MET-118,2025-03-11 04:00:00,2.82,2532.0,9.53,SCMH,C707,0,,Reverse flow detected briefly.,23.9,101.325,0.99,v1.1,13.0599,80.0796
R13946,MET-102,2025-03-11 05:00:00,5.41,303.0,1.15,SCMH,C728,N,MAINT,Email: user552@citygas.com flagged issue,18.7,100.0,1.005,v1.0,13.2303,80.1585
R11984,MET-143,2025-03-11 18:00:00,4.03,1710.0,6.24,SCMH,C739,nO,,Customer C898 complained about billing.,25.3,101.325,1.0,v1.2,12.8638,80.1757
R10453,MET-114,2025-03-11 21:00:00,3.39,3535.0,12.442,SCMH,C722,No,,Odorant alarm triggered. Cleared.,15.4,102.5,1.0,v1.0,12.9349,80.3762
R14131,MET-109,2025-03-12 03:00:00,-6.01,970.0,3.609,SCMH,C888,yes,SHUTDOWN,"Leak near coords 13.2463,80.1716. Reported.",16.7,102.5,0.998,v1.0,13.0904,80.0798
R11040,MET-149,2025-03-12 05:00:00,4.98,3648.0,13.96,SCMH,C797,False,,Contact: +91-7036988-36988 for followup,17.7,101.325,1.01,v1.0,23.4083,80.1415
R10692,MET-130,2025-03-12 06:00:00,5.43,86.0,0.34,SCMH,C839 ,false,MAINT,Read manually. Meter OK.,24.1,100.0,1.0,v1.0,12.8686,80.2389
R15167,MET-135,2025-03-12 07:00:00,4.25,522.0,2.08,SCMH,C771,nO,,"Leak near coords 12.917,80.3479. Reported.",23.0,101.325,1.0,v1.0,13.2363,80.3584
R9095,MET-155,2025-03-12 08:00:00,5.51,182.0,0.69,SCMH,C711,0,MAINT,Inspection done. No issues.,14.3,99.5,0.99,v1.1,13.0892,80.3034
R11372,MET-101,2025-03-12 11:00:00,-3.79,282.0,1.05,SCMH,C863,n,,"Leak near coords 13.1802,80.4406. Reported.",23.5,101.325,1.0,v1.0,12.9998,80.2055
R10501,MET-130,2025-03-12 12:00:00,4.09,152.0,0.55,SCMH,C839,N,,Night flow anomaly recorded.,18.8,103.0,0.998,v1.2,12.8686,80.2389
R11588,MET-111,2025-03-12 14:00:00,3.17,501.0,1.79,SCMH,C873,NO,,Customer called at +91-9848880-48880,16.4,101.325,1.0,v1.1,12.8582,
R15037,MET-150,2025-03-12 22:00:00,4.95,2867.0,,SCMH,C724,nO,,Maintenance done by technician ID T329.,24.7,103.0,1.0,v1.0,12.9239,80.0808
R11060,MET-129,2025-03-13 02:00:00,6.45,541.0,1.907,SCMH,C879,False,,"Leak near coords 13.1732,80.3046. Reported.",25.7,101.0,1.005,v1.1,13.087,80.4049
R12179,MET-158,2025-03-13 02:00:00,4.67,1411.0,5.14,SCMH,C837,TRUE,,Odorant alarm triggered. Cleared.,18.7,100.0,1.005,v1.1,12.9284,80.1246
R13789,MET-128,2025-03-13 08:00:00,5.54,1240000.0,4.74,SCMH,C866,N,,Contact: +91-7042043-42043 for followup,18.0,100.0,1.0,v1.1,13.0557,80.305
R13491,MET-110,2025-03-13 09:00:00,5.41,322.0,1.21,SCMH,C726,N,SHUTDOWN,Pressure drop observed at peak hours.,16.0,101.325,0.998,v1.2,13.1332,
R9859,MET-103,2025-03-13 13:00:00,6.01,163.0,0.58,SCMH,C706,False,,,21.4,101.325,1.0,v1.0,13.1428,80.3815
R9124,MET-144,2025-03-13 19:00:00,3.57,636.0,2.55,SCMH,C755,false,,Customer C875 complained about billing.,23.8,99.5,1.01,v1.1,13.2137,80.2534
R10504,MET-147,2025-03-14 01:00:00,6.39,1413.0,5.65,SCMH,C726,False,,Pressure drop observed at peak hours.,23.4,101.0,1.0,v1.1,12.9747,80.2142
R9200,MET-129,2025-03-14 02:00:00,3.71,1757.0,6.69,SCMH,C879,FALSE,,Email: user793@citygas.com flagged issue,15.6,101.325,1.0,v1.0,23.9253,80.4049
R14087,MET-122,2025-03-14 04:00:00,3.04,979.0,3.5,SCMH,C829,False,,Email: user258@citygas.com flagged issue,15.0,103.0,1.0,v1.0,12.9058,80.2993
R12662,MET-116,2025-03-14 12:00:00,4.08,588.0,,SCMH,C808,NO,,Pressure drop observed at peak hours.,17.2,101.0,1.0,v1.2,12.9234,80.3416
R11456,MET-151,2025-03-14 15:00:00,2.77,919.0,3.66,SCMH,C791,nO,,Customer called at +91-9844301-44301,24.3,101.325,1.0,v1.1,13.2378,80.1659
R12829,MET-160,2025-03-14 20:00:00,4.35,445.0,1.72,SCMH,C796,NO,MAINT,Contact: +91-7065978-65978 for followup,18.4,101.325,1.0,v1.0,12.9801,80.2657
R13134,MET-123,2025-03-15 00:00:00,3.12,707.0,2.48,SCMH,C854 ,yes,MAINT,Calibration check passed.,16.9,101.325,1.0,v1.2,12.9669,
R11201,MET-115,2025-03-15 03:00:00,4.32,,3.79,SCMH,C851,no,,Reverse flow detected briefly.,22.9,100.0,1.01,v1.1,12.9227,80.3327
R11470,MET-103,2025-03-15 03:00:00,3.62,656.0,2.41,SCMH,C706,n,SHUTDOWN,,22.7,102.5,1.0,v1.0,13.1428,80.3815
R11955,MET-131,2025-03-15 05:00:00,2.86,64.0,0.24,SCMH,C807,y,MAINT,Customer C795 complained about billing.,22.3,101.325,1.0,v1.0,13.093,80.0978
R11738,MET-143,2025-03-15 08:00:00,4.51,1454.0,5.18,SCMH,C739,NO,,Customer called at +91-9812128-12128,24.3,101.325,1.01,v1.0,12.8638,80.1757
R9229,MET-139,2025-03-15 10:00:00,4.77,837.0,3.1,SCMH,C878,no,,Calibration check passed.,20.6,101.325,1.0,v1.1,13.1237,80.0602
R9935,MET-148,2025-03-15 10:00:00,4.57,2313.0,9.27,SCMH,C723,N,,Calibration check passed.,14.2,101.325,1.0,v1.1,13.058,80.3522
R12348,MET-141,2025-03-15 10:00:00,4.03,3025.0,10.61,SCMH,C787,False,,Inspection done. No issues.,15.9,100.0,1.0,v1.0,12.8988,80.0626
R12208,MET-103,2025-03-15 11:00:00,3.83,2512.0,9.27,SCMH,C706,FALSE,,Reverse flow detected briefly.,25.0,101.325,1.005,v1.0,13.1428,80.3815
R11571,MET-101,2025-03-15 14:00:00,3.42,656.0,-2.35,SCMH,C863,FALSE,,Reverse flow detected briefly.,23.8,101.325,1.0,v1.1,12.9998,80.2055
R13795,MET-155,2025-03-15 16:00:00,4.62,1270.0,4.94,SCMH,C711,False,SHUTDOWN,Email: user745@citygas.com flagged issue,25.5,100.0,1.0,v1.0,13.0892,80.3034
R11196,MET-154,2025-03-15 17:00:00,5.83,1278.0,4.64,SCMH,C767,FALSE,,Read manually. Meter OK.,19.1,101.325,0.99,v1.1,13.2079,80.3732
R10658,MET-111,2025-03-16 00:00:00,6.4,823.0,2.91,SCMH,C873,FALSE,,Odorant alarm triggered. Cleared.,16.4,101.325,1.0,v1.1,12.8582,80.3589
R11912,MET-148,2025-03-16 11:00:00,-2.89,1832.0,6.7,SCMH,C723,no,MAINT,Customer called at +91-9826747-26747,17.3,101.325,0.998,v1.2,13.058,80.3522
R10625,MET-152,2025-03-16 12:00:00,5.78,1197.0,4.28,SCMH,C788,0,SHUTDOWN,Pressure drop observed at peak hours.,19.4,100.0,1.0,v1.2,13.1601,80.1145
R11769,MET-139,2025-03-16 14:00:00,6.88,288.0,1.1,SCMH,C878,false,MAINT,Maintenance done by technician ID T463.,23.0,101.325,0.998,v1.0,13.1237,80.0602
R11202,MET-150,2025-03-16 15:00:00,4.56,965.0,3.61,SCMH,C724,n,MAINT,Night flow anomaly recorded.,24.3,103.0,1.01,v1.1,12.9239,80.0808
R9724,MET-113,2025-03-16 15:00:00,3.1,315.0,1.25,SCMH,C839,FALSE,,Calibration check passed.,16.4,100.0,1.0,v1.2,13.183,80.0522
R9663,MET-119,2025-03-16 17:00:00,4.23,1600.0,5.73,SCMH,C723,no,,Customer C754 complained about billing.,25.4,101.0,1.005,v1.2,13.0228,80.1934
R11329,MET-101,2025-03-16 21:00:00,6.35,459.0,1.74,SCMH,C863,N,SHUTDOWN,Contact: +91-7014247-14247 for followup,17.5,103.0,1.0,v1.2,12.9998,80.2055
R12418,MET-133,2025-03-16 22:00:00,3.82,1939.0,7.05,SCMH,C814,FALSE,,Customer called at +91-9877612-77612,25.3,103.0,1.01,v1.0,12.876,80.3543
R14920,MET-132,2025-03-16 23:00:00,3.79,1105.0,3.95,SCMH,C756,0,SHUTDOWN,Customer called at +91-9893084-93084,15.6,101.0,1.0,v1.1,12.9182,80.3353
R13975,MET-116,2025-03-17 06:00:00,59.6,1174.0,4.7,SCMH,C808,False,MAINT,Contact: +91-7024377-24377 for followup,19.7,101.325,1.0,v1.1,12.9234,80.3416
R9075,MET-137,2025-03-17 06:00:00,63.9,1334.0,4.87,SCMH,c894,FALSE,,Inspection done. No issues.,23.0,102.5,1.0,v1.2,12.9718,80.2591
R13685,MET-104,2025-03-17 08:00:00,6.22,1861.0,6.79,SCMH,C889,0,,Night flow anomaly recorded.,20.9,103.0,1.0,v1.1,13.0895,80.1927
R14916,MET-107,2025-03-17 09:00:00,6.0,656.0,2.571,SCMH,C757,1,MAINT,Night flow anomaly recorded.,17.7,101.325,0.99,v1.0,12.8732,80.1064
R15046,MET-116,2025-03-17 17:00:00,5.54,1219.0,4.36,SCMH,C808,FALSE,,Calibration check passed.,14.4,100.0,1.0,v1.0,12.9234,80.3416
R9898,MET-146,2025-03-17 19:00:00,4.52,1720.0,6.29,SCMH,C786,false,,Reverse flow detected briefly.,14.5,101.325,1.01,v1.0,13.115,80.1497
R14305,MET-120,2025-03-17 21:00:00,6.91,2218.0,8.31,SCMH,C755,No,,"Leak near coords 13.1812,80.1441. Reported.",18.3,101.0,1.0,v1.2,80.0963,12.9665
R12841,MET-141,2025-03-17 22:00:00,0.0,2545.0,,SCMH,C787,nO,MAINT,Reverse flow detected briefly.,22.5,101.325,0.99,v1.0,12.8988,80.0626
R11607,MET-112,2025-03-18 00:00:00,2.79,,,SCMH,C889,no,,Maintenance done by technician ID T588.,20.7,101.325,1.002,v1.0,13.238,80.1295
R10126,MET-126,2025-03-18 06:00:00,4.33,1647.0,6.15,SCMH,C750 ,N,,Odorant alarm triggered. Cleared.,17.5,101.325,1.0,v1.0,13.1641,80.1801
R12307,MET-139,2025-03-18 09:00:00,6.11,217.0,0.85,SCMH,C878,FALSE,,Maintenance done by technician ID T600.,22.2,101.325,1.0,v1.1,13.1237,
R13582,MET-158,2025-03-18 10:00:00,5.43,624.0,2.49,SCMH,C837,Y,SHUTDOWN,High consumption flagged for audit.,19.9,100.0,0.998,v1.1,12.9284,80.1246
R13679,MET-122,2025-03-18 15:00:00,5.42,1519.0,5.77,SCMH,C829,False,MAINT,Odorant alarm triggered. Cleared.,17.1,102.5,1.002,v1.0,12.9058,80.2993
R13506,MET-135,2025-03-18 15:00:00,2.72,2398.0,8.87,SCMH,C771,N,,Customer C835 complained about billing.,25.8,103.0,1.0,v1.0,13.2363,80.3584
R9139,MET-151,2025-03-18 22:00:00,6.39,75.0,0.27,SCMH,C791,No,,Read manually. Meter OK.,25.4,101.325,1.002,v1.1,13.2378,80.1659
R14577,MET-111,2025-03-18 23:00:00,3.26,639.0,2.49,SCMH,C873,NO,SHUTDOWN,Night flow anomaly recorded.,17.3,99.5,1.0,v1.0,12.8582,80.3589
R11575,MET-158,2025-03-18 23:00:00,3.66,1717.0,6.29,SCMH,C837,N,MAINT,Customer C886 complained about billing.,14.5,102.5,1.0,v1.0,24.2696,80.1246
R14101,MET-121,2025-03-19 00:00:00,3.2,250.0,0.9,SCMH,C759 ,False,,Email: user258@citygas.com flagged issue,17.3,101.325,1.0,v1.2,13.0947,80.3952
R14353,MET-148,2025-03-19 01:00:00,5.29,3486.0,12.241,SCMH,C723,FALSE,,Read manually. Meter OK.,23.6,103.0,1.0,v1.1,13.058,80.3522
R13591,MET-131,2025-03-19 03:00:00,6.87,999.0,3.82,SCMH,C807,no,SHUTDOWN,Read manually. Meter OK.,22.9,101.325,1.0,v1.2,13.093,80.0978
R10706,MET-148,2025-03-19 13:00:00,3.93,480.0,1.85,SCMH,C723,no,SHUTDOWN,Customer C799 complained about billing.,17.3,103.0,1.005,v1.1,13.058,80.3522
R10060,MET-115,2025-03-19 17:00:00,,2110.0,8.28,SCMH,C851,no,,Night flow anomaly recorded.,15.5,100.0,1.0,v1.0,12.9227,80.3327
R10286,MET-160,2025-03-19 20:00:00,3.67,370.0,1.46,SCMH,C796,nO,,Email: user883@citygas.com flagged issue,19.4,103.0,0.998,v1.2,12.9801,80.2657
R15074,MET-101,2025-03-19 21:00:00,6.35,374.0,1.43,SCMH,C863,N,,Inspection done. No issues.,23.3,103.0,1.0,v1.0,12.9998,80.2055
R9363,MET-148,2025-03-20 00:00:00,3.54,952.0,3.48,SCMH,C723,false,,Night flow anomaly recorded.,15.6,101.325,1.0,v1.2,13.058,80.3522
R10127,MET-124,2025-03-20 09:00:00,-5.42,1398.0,5.6,SCMH,C706,YES,MAINT,Pressure drop observed at peak hours.,24.2,101.325,1.0,v1.0,12.9965,80.0754
R9520,MET-103,2025-03-20 10:00:00,5.55,1006.0,3.83,SCMH,C706,nO,MAINT,Night flow anomaly recorded.,19.9,101.325,1.01,v1.0,13.1428,80.3815
R12313,MET-122,2025-03-20 17:00:00,2.79,971.0,3.69,SCMH,C829,no,,Read manually. Meter OK.,16.6,101.325,0.99,v1.2,12.9058,80.2993
R12054,MET-122,2025-03-21 00:00:00,-4.8,-1973.0,7.39,SCMH,C829,N,SHUTDOWN,,22.1,101.325,0.99,v1.1,12.9058,80.2993
R13744,MET-115,2025-03-21 04:00:00,4.78,1411.0,5.62,SCMH,C851,No,,Odorant alarm triggered. Cleared.,16.9,103.0,1.002,v1.0,12.9227,80.3327
R11577,MET-127,2025-03-21 04:00:00,2.75,1190.0,4.57,SCMH,C883,no,,Customer C720 complained about billing.,20.7,99.5,1.0,v1.1,12.9299,80.3418
R13774,MET-132,2025-03-21 04:00:00,2.51,932.0,,SCMH,C756,false,,Reverse flow detected briefly.,23.8,103.0,0.998,v1.1,12.9182,80.3353
R13546,MET-107,2025-03-21 06:00:00,2.9,1711.0,6.75,SCMH,C757,yes,,Customer C738 complained about billing.,25.8,101.0,1.01,v1.1,12.8732,80.1064
R9197,MET-136,2025-03-21 06:00:00,6.35,1114.0,4.15,SCMH,C701,nO,,Contact: +91-7027786-27786 for followup,20.6,102.5,0.998,v1.1,13.1734,80.2475
R14873,MET-145,2025-03-21 10:00:00,2.52,1617.0,5.67,SCMH,C895,0,,Odorant alarm triggered. Cleared.,23.0,101.325,0.995,v1.0,12.9535,80.413
R12290,MET-146,2025-03-21 11:00:00,5.04,559.0,2.16,SCMH,C786,No,,Read manually. Meter OK.,21.6,101.0,1.0,v1.1,13.115,80.1497
R10670,MET-157,2025-03-21 11:00:00,6.33,1033.0,3.77,SCMH,C817 ,false,,Pressure drop observed at peak hours.,21.6,101.325,0.995,v1.0,12.8854,80.3715
R13881,MET-135,2025-03-21 18:00:00,4.44,2205.0,8.46,SCMH,C771,N,,Calibration check passed.,22.4,101.0,1.0,v1.0,13.2363,80.3584
R13698,MET-114,2025-03-21 20:00:00,6.99,251.0,0.98,SCMH,C722,YEs,,Email: user945@citygas.com flagged issue,21.5,99.5,1.0,v1.0,12.9349,80.3762
R9491,MET-111,2025-03-22 03:00:00,6.37,891.0,3.29,SCMH,C873,NO,,,14.5,101.325,0.995,v1.1,12.8582,80.3589
R12146,MET-132,2025-03-22 06:00:00,4.84,861.0,3.41,SCMH,C756,FALSE,,Email: user484@citygas.com flagged issue,16.8,99.5,1.005,v1.0,12.9182,80.3353
R11044,MET-130,2025-03-22 09:00:00,6.77,258.0,1.02,SCMH,C839,0,,Calibration check passed.,15.1,101.325,1.0,v1.0,12.8686,80.2389
R10005,MET-152,2025-03-22 09:00:00,5.46,1248.0,4.4,SCMH,C788,n,,Pressure drop observed at peak hours.,19.6,101.0,0.995,v1.0,13.1601,80.1145
R13535,MET-131,2025-03-22 13:00:00,3.04,987.0,3.48,SCMH,C807,N,,Odorant alarm triggered. Cleared.,17.2,101.325,1.01,v1.1,13.093,80.0978
R9747,MET-133,2025-03-22 13:00:00,6.06,2065.0,7.51,SCMH,C814,No,,Reverse flow detected briefly.,19.4,99.5,1.005,v1.1,12.876,80.3543
R11385,MET-116,2025-03-22 15:00:00,,,5.97,SCMH,C808,FALSE,,Customer called at +91-9894480-94480,14.2,103.0,1.0,v1.1,12.9234,80.3416
R14655,MET-117,2025-03-22 19:00:00,4.53,2542.0,10.04,SCMH,C708,N,SHUTDOWN,Reverse flow detected briefly.,16.4,102.5,0.998,v1.0,80.3585,12.9717
